execution_id,run_id,project_id,project_name,test_case_id,test_case_name,test_case_created_at,creation_week_start,suite_name,execution_started_at,execution_week_start,environment,browser,status,duration_seconds,retry_attempt,is_flaky,consecutive_failure_count,repeat_failure_flag,failure_category,agent_name,katalon_version
EXEC-0000976,RUN-00047,KT-202,Salesforce,KT-202-TC-006,Delete record - Salesforce,2026-06-02T00:00:00Z,2026-06-01,Service Cloud,2026-08-12T16:42:12Z,2026-08-10,QA,Firefox,PASSED,402,0,0,0,0,,agent-1,10.2.0
EXEC-0000977,RUN-00047,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-08-12T12:40:14Z,2026-08-10,UAT,Chrome,PASSED,217,0,0,0,0,,agent-6,10.1.1
EXEC-0000978,RUN-00047,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-08-10T14:29:36Z,2026-08-10,QA,Firefox,PASSED,430,0,0,0,0,,agent-6,10.2.0
EXEC-0000979,RUN-00047,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-08-11T15:12:06Z,2026-08-10,QA,Chrome,PASSED,53,0,0,0,0,,agent-3,10.1.1
EXEC-0000980,RUN-00047,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-08-12T13:46:59Z,2026-08-10,QA,Firefox,PASSED,224,0,0,0,0,,agent-6,10.2.1
EXEC-0000981,RUN-00047,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-08-12T18:31:16Z,2026-08-10,UAT,Firefox,PASSED,156,0,0,0,0,,agent-5,10.2.0
EXEC-0000982,RUN-00047,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-08-10T13:03:49Z,2026-08-10,QA,Chrome,PASSED,122,0,0,0,0,,agent-4,10.2.1
EXEC-0000983,RUN-00047,KT-202,Salesforce,KT-202-TC-013,API authorization - Salesforce,2026-06-18T00:00:00Z,2026-06-15,Lead Management,2026-08-12T12:28:12Z,2026-08-10,UAT,Chrome,PASSED,194,0,0,0,0,,agent-3,10.1.1
EXEC-0000984,RUN-00047,KT-202,Salesforce,KT-202-TC-014,Invalid input - Salesforce,2026-06-19T00:00:00Z,2026-06-15,Opportunity,2026-08-11T15:45:43Z,2026-08-10,UAT,Firefox,PASSED,114,0,0,0,0,,agent-4,10.2.1
EXEC-0000985,RUN-00047,KT-202,Salesforce,KT-202-TC-015,Pagination - Salesforce,2026-06-15T00:00:00Z,2026-06-15,Service Cloud,2026-08-10T08:42:55Z,2026-08-10,QA,Firefox,PASSED,239,0,0,0,0,,agent-3,10.2.0
EXEC-0000986,RUN-00047,KT-202,Salesforce,KT-202-TC-016,Notification delivery - Salesforce,2026-06-16T00:00:00Z,2026-06-15,Lead Management,2026-08-12T10:49:06Z,2026-08-10,QA,Chrome,PASSED,390,0,0,0,0,,agent-1,10.2.0
EXEC-0000987,RUN-00047,KT-202,Salesforce,KT-202-TC-017,File upload - Salesforce,2026-06-24T00:00:00Z,2026-06-22,Opportunity,2026-08-10T09:05:30Z,2026-08-10,QA,Chrome,PASSED,29,0,0,0,0,,agent-4,10.1.1
EXEC-0000988,RUN-00047,KT-202,Salesforce,KT-202-TC-018,Data reconciliation - Salesforce,2026-06-25T00:00:00Z,2026-06-22,Service Cloud,2026-08-12T14:01:05Z,2026-08-10,UAT,Chrome,PASSED,140,0,0,0,0,,agent-3,10.2.0
EXEC-0000989,RUN-00047,KT-202,Salesforce,KT-202-TC-019,Dashboard load - Salesforce,2026-06-26T00:00:00Z,2026-06-22,Lead Management,2026-08-12T11:41:05Z,2026-08-10,UAT,Chrome,PASSED,321,0,0,0,0,,agent-1,10.2.1
EXEC-0000990,RUN-00047,KT-202,Salesforce,KT-202-TC-020,User logout - Salesforce,2026-06-22T00:00:00Z,2026-06-22,Opportunity,2026-08-12T15:21:57Z,2026-08-10,UAT,Chrome,FAILED,175,1,0,1,0,Environment,agent-6,10.2.1
EXEC-0000991,RUN-00047,KT-202,Salesforce,KT-202-TC-021,Duplicate prevention - Salesforce,2026-06-30T00:00:00Z,2026-06-29,Service Cloud,2026-08-11T11:06:58Z,2026-08-10,QA,Chrome,PASSED,82,0,0,0,0,,agent-3,10.1.1
EXEC-0000992,RUN-00047,KT-202,Salesforce,KT-202-TC-022,Date validation - Salesforce,2026-07-01T00:00:00Z,2026-06-29,Lead Management,2026-08-11T08:57:55Z,2026-08-10,QA,Firefox,PASSED,244,0,0,0,0,,agent-6,10.2.0
EXEC-0000993,RUN-00047,KT-202,Salesforce,KT-202-TC-023,Locale rendering - Salesforce,2026-07-02T00:00:00Z,2026-06-29,Opportunity,2026-08-12T14:23:46Z,2026-08-10,UAT,Firefox,PASSED,264,0,0,0,0,,agent-6,10.2.0
EXEC-0000994,RUN-00047,KT-202,Salesforce,KT-202-TC-024,Error recovery - Salesforce,2026-07-03T00:00:00Z,2026-06-29,Service Cloud,2026-08-10T09:52:15Z,2026-08-10,QA,Firefox,PASSED,106,0,0,0,0,,agent-6,10.2.1
EXEC-0000995,RUN-00047,KT-202,Salesforce,KT-202-TC-025,Access denied - Salesforce,2026-07-06T00:00:00Z,2026-07-06,Lead Management,2026-08-10T08:36:23Z,2026-08-10,QA,Chrome,PASSED,423,0,0,0,0,,agent-3,10.1.1
EXEC-0000996,RUN-00047,KT-202,Salesforce,KT-202-TC-026,Save draft - Salesforce,2026-07-07T00:00:00Z,2026-07-06,Opportunity,2026-08-12T12:53:56Z,2026-08-10,QA,Firefox,PASSED,135,0,0,0,0,,agent-1,10.1.1
EXEC-0000997,RUN-00047,KT-202,Salesforce,KT-202-TC-027,Approval workflow - Salesforce,2026-07-08T00:00:00Z,2026-07-06,Service Cloud,2026-08-12T08:05:42Z,2026-08-10,QA,Chrome,PASSED,244,0,0,0,0,,agent-1,10.2.1
EXEC-0000998,RUN-00047,KT-202,Salesforce,KT-202-TC-028,Concurrent update - Salesforce,2026-07-09T00:00:00Z,2026-07-06,Lead Management,2026-08-10T13:49:17Z,2026-08-10,UAT,Firefox,PASSED,64,0,0,0,0,,agent-6,10.2.1
EXEC-0000999,RUN-00047,KT-202,Salesforce,KT-202-TC-029,Required fields - Salesforce,2026-07-17T00:00:00Z,2026-07-13,Opportunity,2026-08-11T08:07:07Z,2026-08-10,QA,Firefox,PASSED,216,0,0,0,0,,agent-2,10.1.1
EXEC-0001000,RUN-00047,KT-202,Salesforce,KT-202-TC-030,Status transition - Salesforce,2026-07-13T00:00:00Z,2026-07-13,Service Cloud,2026-08-12T18:37:19Z,2026-08-10,QA,Firefox,PASSED,66,0,0,0,0,,agent-4,10.2.1
EXEC-0001001,RUN-00047,KT-202,Salesforce,KT-202-TC-031,Report download - Salesforce,2026-07-14T00:00:00Z,2026-07-13,Lead Management,2026-08-10T11:53:24Z,2026-08-10,QA,Firefox,PASSED,132,0,0,0,0,,agent-5,10.1.1
EXEC-0001002,RUN-00047,KT-202,Salesforce,KT-202-TC-032,Token refresh - Salesforce,2026-07-15T00:00:00Z,2026-07-13,Opportunity,2026-08-10T07:15:19Z,2026-08-10,QA,Chrome,PASSED,433,0,0,0,0,,agent-6,10.2.1
EXEC-0001003,RUN-00047,KT-202,Salesforce,KT-202-TC-033,Deep link - Salesforce,2026-07-23T00:00:00Z,2026-07-20,Service Cloud,2026-08-11T14:06:58Z,2026-08-10,QA,Firefox,SKIPPED,225,0,0,0,0,,agent-2,10.2.0
EXEC-0001004,RUN-00047,KT-202,Salesforce,KT-202-TC-034,Responsive layout - Salesforce,2026-07-24T00:00:00Z,2026-07-20,Lead Management,2026-08-11T13:24:34Z,2026-08-10,UAT,Chrome,FAILED,418,0,0,4,1,Environment,agent-4,10.2.0
EXEC-0001005,RUN-00047,KT-202,Salesforce,KT-202-TC-035,Cross-project lookup - Salesforce,2026-07-20T00:00:00Z,2026-07-20,Opportunity,2026-08-11T13:25:41Z,2026-08-10,UAT,Firefox,PASSED,278,0,0,0,0,,agent-4,10.2.1
EXEC-0001006,RUN-00047,KT-202,Salesforce,KT-202-TC-036,Scheduled job - Salesforce,2026-07-21T00:00:00Z,2026-07-20,Service Cloud,2026-08-11T08:08:32Z,2026-08-10,UAT,Firefox,PASSED,85,0,0,0,0,,agent-3,10.2.1
EXEC-0001007,RUN-00048,KT-202,Salesforce,KT-202-TC-001,Login valid user - Salesforce,2026-05-26T00:00:00Z,2026-05-25,Lead Management,2026-08-13T17:24:10Z,2026-08-10,QA,Chrome,PASSED,488,0,0,0,0,,agent-1,10.1.1
EXEC-0001008,RUN-00048,KT-202,Salesforce,KT-202-TC-002,Password reset - Salesforce,2026-05-27T00:00:00Z,2026-05-25,Opportunity,2026-08-13T07:35:26Z,2026-08-10,QA,Chrome,PASSED,229,0,0,0,0,,agent-3,10.1.1
EXEC-0001009,RUN-00048,KT-202,Salesforce,KT-202-TC-003,Search records - Salesforce,2026-05-28T00:00:00Z,2026-05-25,Service Cloud,2026-08-13T08:18:35Z,2026-08-10,QA,Chrome,PASSED,138,0,0,0,0,,agent-5,10.1.1
EXEC-0001010,RUN-00048,KT-202,Salesforce,KT-202-TC-004,Create record - Salesforce,2026-05-29T00:00:00Z,2026-05-25,Lead Management,2026-08-15T12:33:56Z,2026-08-10,UAT,Firefox,PASSED,318,0,0,0,0,,agent-6,10.1.1
EXEC-0001011,RUN-00048,KT-202,Salesforce,KT-202-TC-005,Edit record - Salesforce,2026-06-01T00:00:00Z,2026-06-01,Opportunity,2026-08-14T18:08:22Z,2026-08-10,QA,Firefox,PASSED,189,0,0,0,0,,agent-2,10.2.1
EXEC-0001012,RUN-00048,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-08-14T15:09:49Z,2026-08-10,QA,Chrome,PASSED,203,0,0,0,0,,agent-2,10.1.1
EXEC-0001013,RUN-00048,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-08-15T08:51:00Z,2026-08-10,UAT,Chrome,PASSED,159,0,0,0,0,,agent-3,10.2.1
EXEC-0001014,RUN-00048,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-08-13T09:59:16Z,2026-08-10,UAT,Firefox,PASSED,162,0,0,0,0,,agent-1,10.2.1
EXEC-0001015,RUN-00048,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-08-13T13:05:23Z,2026-08-10,QA,Chrome,PASSED,245,0,0,0,0,,agent-1,10.2.1
EXEC-0001016,RUN-00048,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-08-13T16:19:16Z,2026-08-10,UAT,Firefox,PASSED,398,0,0,0,0,,agent-3,10.2.1
EXEC-0001017,RUN-00048,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-08-14T07:34:16Z,2026-08-10,UAT,Chrome,PASSED,336,0,0,0,0,,agent-3,10.2.0
EXEC-0001018,RUN-00048,KT-202,Salesforce,KT-202-TC-013,API authorization - Salesforce,2026-06-18T00:00:00Z,2026-06-15,Lead Management,2026-08-14T14:57:07Z,2026-08-10,QA,Chrome,PASSED,41,0,0,0,0,,agent-4,10.2.1
EXEC-0001019,RUN-00048,KT-202,Salesforce,KT-202-TC-015,Pagination - Salesforce,2026-06-15T00:00:00Z,2026-06-15,Service Cloud,2026-08-15T17:35:43Z,2026-08-10,UAT,Chrome,PASSED,248,0,0,0,0,,agent-1,10.1.1
EXEC-0001020,RUN-00048,KT-202,Salesforce,KT-202-TC-016,Notification delivery - Salesforce,2026-06-16T00:00:00Z,2026-06-15,Lead Management,2026-08-14T12:25:50Z,2026-08-10,UAT,Firefox,PASSED,334,0,0,0,0,,agent-6,10.1.1
EXEC-0001021,RUN-00048,KT-202,Salesforce,KT-202-TC-017,File upload - Salesforce,2026-06-24T00:00:00Z,2026-06-22,Opportunity,2026-08-13T09:40:08Z,2026-08-10,UAT,Firefox,PASSED,355,0,0,0,0,,agent-2,10.1.1
EXEC-0001022,RUN-00048,KT-202,Salesforce,KT-202-TC-019,Dashboard load - Salesforce,2026-06-26T00:00:00Z,2026-06-22,Lead Management,2026-08-14T15:45:10Z,2026-08-10,UAT,Firefox,PASSED,377,0,0,0,0,,agent-6,10.1.1
EXEC-0001023,RUN-00048,KT-202,Salesforce,KT-202-TC-020,User logout - Salesforce,2026-06-22T00:00:00Z,2026-06-22,Opportunity,2026-08-14T12:10:52Z,2026-08-10,UAT,Firefox,PASSED,144,0,0,0,0,,agent-6,10.2.1
EXEC-0001024,RUN-00048,KT-202,Salesforce,KT-202-TC-021,Duplicate prevention - Salesforce,2026-06-30T00:00:00Z,2026-06-29,Service Cloud,2026-08-15T15:38:13Z,2026-08-10,QA,Chrome,PASSED,218,0,0,0,0,,agent-4,10.2.1
EXEC-0001025,RUN-00048,KT-202,Salesforce,KT-202-TC-022,Date validation - Salesforce,2026-07-01T00:00:00Z,2026-06-29,Lead Management,2026-08-13T11:03:00Z,2026-08-10,QA,Chrome,FAILED,123,1,0,1,0,Assertion,agent-6,10.1.1
EXEC-0001026,RUN-00048,KT-202,Salesforce,KT-202-TC-024,Error recovery - Salesforce,2026-07-03T00:00:00Z,2026-06-29,Service Cloud,2026-08-13T09:40:41Z,2026-08-10,UAT,Chrome,PASSED,131,0,0,0,0,,agent-4,10.1.1
EXEC-0001027,RUN-00048,KT-202,Salesforce,KT-202-TC-026,Save draft - Salesforce,2026-07-07T00:00:00Z,2026-07-06,Opportunity,2026-08-14T14:21:06Z,2026-08-10,UAT,Chrome,PASSED,204,0,0,0,0,,agent-1,10.2.1
EXEC-0001028,RUN-00048,KT-202,Salesforce,KT-202-TC-027,Approval workflow - Salesforce,2026-07-08T00:00:00Z,2026-07-06,Service Cloud,2026-08-14T11:49:27Z,2026-08-10,UAT,Chrome,PASSED,364,1,1,0,0,,agent-4,10.2.0
EXEC-0001029,RUN-00048,KT-202,Salesforce,KT-202-TC-029,Required fields - Salesforce,2026-07-17T00:00:00Z,2026-07-13,Opportunity,2026-08-14T13:48:53Z,2026-08-10,QA,Firefox,PASSED,333,0,0,0,0,,agent-2,10.2.0
EXEC-0001030,RUN-00048,KT-202,Salesforce,KT-202-TC-030,Status transition - Salesforce,2026-07-13T00:00:00Z,2026-07-13,Service Cloud,2026-08-14T17:32:05Z,2026-08-10,UAT,Chrome,PASSED,339,0,0,0,0,,agent-5,10.2.1
EXEC-0001031,RUN-00048,KT-202,Salesforce,KT-202-TC-032,Token refresh - Salesforce,2026-07-15T00:00:00Z,2026-07-13,Opportunity,2026-08-13T08:05:11Z,2026-08-10,QA,Firefox,PASSED,66,0,0,0,0,,agent-1,10.2.0
EXEC-0001032,RUN-00048,KT-202,Salesforce,KT-202-TC-033,Deep link - Salesforce,2026-07-23T00:00:00Z,2026-07-20,Service Cloud,2026-08-15T07:48:41Z,2026-08-10,QA,Firefox,PASSED,393,0,0,0,0,,agent-2,10.2.0
EXEC-0001033,RUN-00048,KT-202,Salesforce,KT-202-TC-034,Responsive layout - Salesforce,2026-07-24T00:00:00Z,2026-07-20,Lead Management,2026-08-15T18:30:23Z,2026-08-10,UAT,Chrome,FAILED,190,0,0,3,1,Environment,agent-4,10.1.1
EXEC-0001034,RUN-00048,KT-202,Salesforce,KT-202-TC-035,Cross-project lookup - Salesforce,2026-07-20T00:00:00Z,2026-07-20,Opportunity,2026-08-14T16:43:45Z,2026-08-10,UAT,Chrome,PASSED,424,0,0,0,0,,agent-4,10.1.1
EXEC-0001035,RUN-00048,KT-202,Salesforce,KT-202-TC-036,Scheduled job - Salesforce,2026-07-21T00:00:00Z,2026-07-20,Service Cloud,2026-08-13T14:23:27Z,2026-08-10,QA,Firefox,PASSED,100,0,0,0,0,,agent-2,10.2.1
EXEC-0001036,RUN-00049,KT-303,BSP Services,KT-303-TC-001,Login valid user - BSP Services,2026-05-27T00:00:00Z,2026-05-25,API Smoke,2026-05-27T16:41:51Z,2026-05-25,QA,API,PASSED,178,0,0,0,0,,agent-2,10.1.1
EXEC-0001037,RUN-00049,KT-303,BSP Services,KT-303-TC-002,Password reset - BSP Services,2026-05-28T00:00:00Z,2026-05-25,Payments API,2026-05-28T07:14:25Z,2026-05-25,DEV,API,PASSED,350,1,1,0,0,,agent-6,10.2.0
EXEC-0001038,RUN-00049,KT-303,BSP Services,KT-303-TC-003,Search records - BSP Services,2026-05-29T00:00:00Z,2026-05-25,Partner Integration,2026-05-29T12:42:15Z,2026-05-25,DEV,API,PASSED,204,0,0,0,0,,agent-5,10.2.0
EXEC-0001039,RUN-00049,KT-303,BSP Services,KT-303-TC-004,Create record - BSP Services,2026-05-25T00:00:00Z,2026-05-25,API Smoke,2026-05-26T13:16:03Z,2026-05-25,QA,Chrome,PASSED,372,0,0,0,0,,agent-5,10.2.0
EXEC-0001040,RUN-00050,KT-303,BSP Services,KT-303-TC-001,Login valid user - BSP Services,2026-05-27T00:00:00Z,2026-05-25,API Smoke,2026-05-30T14:39:31Z,2026-05-25,QA,Chrome,PASSED,466,0,0,0,0,,agent-5,10.1.1
EXEC-0001041,RUN-00050,KT-303,BSP Services,KT-303-TC-003,Search records - BSP Services,2026-05-29T00:00:00Z,2026-05-25,Partner Integration,2026-05-29T11:31:14Z,2026-05-25,QA,Chrome,PASSED,260,0,0,0,0,,agent-5,10.2.1
EXEC-0001042,RUN-00051,KT-303,BSP Services,KT-303-TC-001,Login valid user - BSP Services,2026-05-27T00:00:00Z,2026-05-25,API Smoke,2026-06-03T12:38:26Z,2026-06-01,DEV,Chrome,PASSED,457,0,0,0,0,,agent-1,10.1.1
EXEC-0001043,RUN-00051,KT-303,BSP Services,KT-303-TC-002,Password reset - BSP Services,2026-05-28T00:00:00Z,2026-05-25,Payments API,2026-06-01T14:05:32Z,2026-06-01,QA,API,PASSED,279,0,0,0,0,,agent-4,10.1.1
EXEC-0001044,RUN-00051,KT-303,BSP Services,KT-303-TC-003,Search records - BSP Services,2026-05-29T00:00:00Z,2026-05-25,Partner Integration,2026-06-01T13:14:10Z,2026-06-01,QA,Chrome,PASSED,277,0,0,0,0,,agent-1,10.2.1
EXEC-0001045,RUN-00051,KT-303,BSP Services,KT-303-TC-004,Create record - BSP Services,2026-05-25T00:00:00Z,2026-05-25,API Smoke,2026-06-01T17:26:13Z,2026-06-01,QA,API,PASSED,359,0,0,0,0,,agent-2,10.2.1
EXEC-0001046,RUN-00051,KT-303,BSP Services,KT-303-TC-005,Edit record - BSP Services,2026-06-02T00:00:00Z,2026-06-01,Payments API,2026-06-02T08:31:26Z,2026-06-01,QA,API,PASSED,238,0,0,0,0,,agent-4,10.2.1
EXEC-0001047,RUN-00051,KT-303,BSP Services,KT-303-TC-006,Delete record - BSP Services,2026-06-03T00:00:00Z,2026-06-01,Partner Integration,2026-06-03T17:00:52Z,2026-06-01,DEV,Chrome,PASSED,337,0,0,0,0,,agent-6,10.1.1
EXEC-0001048,RUN-00051,KT-303,BSP Services,KT-303-TC-007,Role permissions - BSP Services,2026-06-04T00:00:00Z,2026-06-01,API Smoke,2026-06-04T11:12:03Z,2026-06-01,DEV,Chrome,PASSED,274,0,0,0,0,,agent-1,10.2.1
EXEC-0001049,RUN-00051,KT-303,BSP Services,KT-303-TC-008,Session timeout - BSP Services,2026-06-05T00:00:00Z,2026-06-01,Payments API,2026-06-05T16:13:22Z,2026-06-01,QA,API,PASSED,189,0,0,0,0,,agent-1,10.1.1
EXEC-0001050,RUN-00052,KT-303,BSP Services,KT-303-TC-001,Login valid user - BSP Services,2026-05-27T00:00:00Z,2026-05-25,API Smoke,2026-06-06T16:42:58Z,2026-06-01,QA,API,PASSED,137,0,0,0,0,,agent-4,10.1.1
EXEC-0001051,RUN-00052,KT-303,BSP Services,KT-303-TC-002,Password reset - BSP Services,2026-05-28T00:00:00Z,2026-05-25,Payments API,2026-06-05T14:31:37Z,2026-06-01,QA,Chrome,PASSED,107,0,0,0,0,,agent-1,10.2.1
EXEC-0001052,RUN-00052,KT-303,BSP Services,KT-303-TC-003,Search records - BSP Services,2026-05-29T00:00:00Z,2026-05-25,Partner Integration,2026-06-05T16:56:26Z,2026-06-01,QA,Chrome,PASSED,351,0,0,0,0,,agent-5,10.1.1
EXEC-0001053,RUN-00052,KT-303,BSP Services,KT-303-TC-004,Create record - BSP Services,2026-05-25T00:00:00Z,2026-05-25,API Smoke,2026-06-06T17:35:44Z,2026-06-01,DEV,API,PASSED,418,0,0,0,0,,agent-1,10.1.1
EXEC-0001054,RUN-00052,KT-303,BSP Services,KT-303-TC-005,Edit record - BSP Services,2026-06-02T00:00:00Z,2026-06-01,Payments API,2026-06-05T14:49:32Z,2026-06-01,DEV,Chrome,PASSED,94,0,0,0,0,,agent-5,10.2.1
EXEC-0001055,RUN-00052,KT-303,BSP Services,KT-303-TC-006,Delete record - BSP Services,2026-06-03T00:00:00Z,2026-06-01,Partner Integration,2026-06-06T08:48:16Z,2026-06-01,QA,Chrome,PASSED,246,0,0,0,0,,agent-1,10.2.0
EXEC-0001056,RUN-00052,KT-303,BSP Services,KT-303-TC-007,Role permissions - BSP Services,2026-06-04T00:00:00Z,2026-06-01,API Smoke,2026-06-06T10:25:46Z,2026-06-01,DEV,Chrome,PASSED,320,0,0,0,0,,agent-2,10.2.0
EXEC-0001057,RUN-00052,KT-303,BSP Services,KT-303-TC-008,Session timeout - BSP Services,2026-06-05T00:00:00Z,2026-06-01,Payments API,2026-06-06T17:15:49Z,2026-06-01,QA,API,PASSED,350,0,0,0,0,,agent-5,10.2.0
EXEC-0001058,RUN-00053,KT-303,BSP Services,KT-303-TC-001,Login valid user - BSP Services,2026-05-27T00:00:00Z,2026-05-25,API Smoke,2026-06-09T10:06:16Z,2026-06-08,DEV,API,PASSED,234,0,0,0,0,,agent-1,10.1.1
EXEC-0001059,RUN-00053,KT-303,BSP Services,KT-303-TC-002,Password reset - BSP Services,2026-05-28T00:00:00Z,2026-05-25,Payments API,2026-06-10T13:38:58Z,2026-06-08,QA,Chrome,PASSED,373,0,0,0,0,,agent-5,10.2.0
EXEC-0001060,RUN-00053,KT-303,BSP Services,KT-303-TC-003,Search records - BSP Services,2026-05-29T00:00:00Z,2026-05-25,Partner Integration,2026-06-10T07:01:44Z,2026-06-08,DEV,API,PASSED,141,0,0,0,0,,agent-5,10.2.0
EXEC-0001061,RUN-00053,KT-303,BSP Services,KT-303-TC-004,Create record - BSP Services,2026-05-25T00:00:00Z,2026-05-25,API Smoke,2026-06-10T14:03:39Z,2026-06-08,DEV,API,PASSED,260,0,0,0,0,,agent-5,10.2.0
EXEC-0001062,RUN-00053,KT-303,BSP Services,KT-303-TC-005,Edit record - BSP Services,2026-06-02T00:00:00Z,2026-06-01,Payments API,2026-06-09T18:35:35Z,2026-06-08,QA,API,SKIPPED,357,0,0,0,0,,agent-1,10.1.1
EXEC-0001063,RUN-00053,KT-303,BSP Services,KT-303-TC-006,Delete record - BSP Services,2026-06-03T00:00:00Z,2026-06-01,Partner Integration,2026-06-10T16:50:46Z,2026-06-08,DEV,Chrome,PASSED,87,0,0,0,0,,agent-5,10.2.1
EXEC-0001064,RUN-00053,KT-303,BSP Services,KT-303-TC-007,Role permissions - BSP Services,2026-06-04T00:00:00Z,2026-06-01,API Smoke,2026-06-10T11:04:59Z,2026-06-08,DEV,API,PASSED,79,0,0,0,0,,agent-5,10.1.1
EXEC-0001065,RUN-00053,KT-303,BSP Services,KT-303-TC-008,Session timeout - BSP Services,2026-06-05T00:00:00Z,2026-06-01,Payments API,2026-06-09T13:54:59Z,2026-06-08,DEV,Chrome,PASSED,73,0,0,0,0,,agent-1,10.1.1
EXEC-0001066,RUN-00053,KT-303,BSP Services,KT-303-TC-009,Export results - BSP Services,2026-06-08T00:00:00Z,2026-06-08,Partner Integration,2026-06-10T08:26:53Z,2026-06-08,DEV,API,PASSED,87,0,0,0,0,,agent-2,10.2.0
EXEC-0001067,RUN-00053,KT-303,BSP Services,KT-303-TC-010,Filter results - BSP Services,2026-06-09T00:00:00Z,2026-06-08,API Smoke,2026-06-10T07:19:40Z,2026-06-08,DEV,Chrome,PASSED,379,0,0,0,0,,agent-6,10.1.1
EXEC-0001068,RUN-00053,KT-303,BSP Services,KT-303-TC-011,Bulk update - BSP Services,2026-06-10T00:00:00Z,2026-06-08,Payments API,2026-06-10T15:38:42Z,2026-06-08,DEV,API,PASSED,377,0,0,0,0,,agent-4,10.2.1
EXEC-0001069,RUN-00053,KT-303,BSP Services,KT-303-TC-012,Audit history - BSP Services,2026-06-11T00:00:00Z,2026-06-08,Partner Integration,2026-06-11T12:18:07Z,2026-06-08,QA,API,PASSED,373,0,0,0,0,,agent-1,10.2.1
EXEC-0001070,RUN-00054,KT-303,BSP Services,KT-303-TC-001,Login valid user - BSP Services,2026-05-27T00:00:00Z,2026-05-25,API Smoke,2026-06-13T18:36:51Z,2026-06-08,DEV,Chrome,FAILED,188,0,0,3,1,Locator changed,agent-6,10.1.1
EXEC-0001071,RUN-00054,KT-303,BSP Services,KT-303-TC-004,Create record - BSP Services,2026-05-25T00:00:00Z,2026-05-25,API Smoke,2026-06-12T08:04:22Z,2026-06-08,DEV,API,FAILED,287,0,0,1,0,Locator changed,agent-3,10.2.0
EXEC-0001072,RUN-00054,KT-303,BSP Services,KT-303-TC-005,Edit record - BSP Services,2026-06-02T00:00:00Z,2026-06-01,Payments API,2026-06-12T10:58:45Z,2026-06-08,QA,Chrome,PASSED,366,0,0,0,0,,agent-6,10.1.1
EXEC-0001073,RUN-00054,KT-303,BSP Services,KT-303-TC-007,Role permissions - BSP Services,2026-06-04T00:00:00Z,2026-06-01,API Smoke,2026-06-13T14:54:25Z,2026-06-08,QA,Chrome,PASSED,435,0,0,0,0,,agent-5,10.1.1
EXEC-0001074,RUN-00054,KT-303,BSP Services,KT-303-TC-008,Session timeout - BSP Services,2026-06-05T00:00:00Z,2026-06-01,Payments API,2026-06-13T09:29:21Z,2026-06-08,DEV,API,SKIPPED,317,0,0,0,0,,agent-2,10.1.1
EXEC-0001075,RUN-00054,KT-303,BSP Services,KT-303-TC-009,Export results - BSP Services,2026-06-08T00:00:00Z,2026-06-08,Partner Integration,2026-06-11T15:27:39Z,2026-06-08,QA,Chrome,PASSED,379,0,0,0,0,,agent-6,10.2.0
EXEC-0001076,RUN-00054,KT-303,BSP Services,KT-303-TC-012,Audit history - BSP Services,2026-06-11T00:00:00Z,2026-06-08,Partner Integration,2026-06-13T08:42:19Z,2026-06-08,QA,API,PASSED,308,0,0,0,0,,agent-1,10.2.1
EXEC-0001077,RUN-00055,KT-303,BSP Services,KT-303-TC-001,Login valid user - BSP Services,2026-05-27T00:00:00Z,2026-05-25,API Smoke,2026-06-17T14:51:55Z,2026-06-15,QA,API,FAILED,167,0,0,4,1,Application defect,agent-5,10.2.1
EXEC-0001078,RUN-00055,KT-303,BSP Services,KT-303-TC-002,Password reset - BSP Services,2026-05-28T00:00:00Z,2026-05-25,Payments API,2026-06-15T13:48:22Z,2026-06-15,QA,Chrome,PASSED,99,1,1,0,0,,agent-4,10.2.0
